OCC_CODE,OCC_TITLE,TOT_EMP,A_MEDIAN,A_MEAN,YEAR
51-3023,Slaughterers and Meat Packers,73390.0,29230.0,29600.0,2019
51-3090,Miscellaneous Food Processing Workers,253140.0,30200.0,32360.0,2019
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",20830.0,31590.0,33880.0,2019
51-3092,Food Batchmakers,159390.0,30790.0,33120.0,2019
51-3093,Food Cooking Machine Operators and Tenders,30030.0,31110.0,32320.0,2019
51-3099,"Food Processing Workers, All Other",42890.0,27550.0,28820.0,2019
51-4000,Metal Workers and Plastic Workers,1825170.0,39430.0,42050.0,2019
51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",125730.0,37690.0,39290.0,2019
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",76940.0,36320.0,37770.0,2019
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",16320.0,39670.0,41200.0,2019
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",32470.0,40490.0,41920.0,2019
51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",329530.0,36480.0,38440.0,2019
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",195040.0,35610.0,37310.0,2019
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",10870.0,38910.0,42630.0,2019
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",76810.0,36100.0,37860.0,2019
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",28070.0,40100.0,41990.0,2019
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",18730.0,43210.0,44820.0,2019
51-4040,Machinists,383470.0,44420.0,46120.0,2019
51-4041,Machinists,383470.0,44420.0,46120.0,2019
51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",25160.0,40890.0,42500.0,2019
51-4051,Metal-Refining Furnace Operators and Tenders,17150.0,42250.0,43280.0,2019
51-4052,"Pourers and Casters, Metal",8010.0,38620.0,40850.0,2019
51-4060,"Model Makers and Patternmakers, Metal and Plastic",7310.0,52200.0,53560.0,2019
51-4061,"Model Makers, Metal and Plastic",4300.0,57020.0,57420.0,2019
51-4062,"Patternmakers, Metal and Plastic",3010.0,46910.0,48050.0,2019
51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",190110.0,32470.0,34870.0,2019
51-4071,Foundry Mold and Coremakers,17590.0,35590.0,36920.0,2019
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",172520.0,32130.0,34670.0,2019
51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",146950.0,36330.0,38410.0,2019
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",146950.0,36330.0,38410.0,2019
51-4110,Tool and Die Makers,70770.0,53920.0,54980.0,2019
51-4111,Tool and Die Makers,70770.0,53920.0,54980.0,2019
51-4120,"Welding, Soldering, and Brazing Workers",445850.0,42100.0,44800.0,2019
51-4121,"Welders, Cutters, Solderers, and Brazers",410750.0,42490.0,45190.0,2019
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",35110.0,38310.0,40240.0,2019
51-4190,Miscellaneous Metal Workers and Plastic Workers,100300.0,36050.0,38470.0,2019
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",19560.0,38250.0,39840.0,2019
51-4192,"Layout Workers, Metal and Plastic",8150.0,49940.0,48900.0,2019
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",41810.0,33500.0,35640.0,2019
51-4194,"Tool Grinders, Filers, and Sharpeners",6440.0,39330.0,41970.0,2019
51-4199,"Metal Workers and Plastic Workers, All Other",24340.0,34830.0,37790.0,2019
51-5100,Printing Workers,249300.0,36610.0,38790.0,2019
51-5110,Printing Workers,249300.0,36610.0,38790.0,2019
51-5111,Prepress Technicians and Workers,30270.0,40510.0,42540.0,2019
51-5112,Printing Press Operators,173430.0,36910.0,39100.0,2019
51-5113,Print Binding and Finishing Workers,45600.0,33040.0,35130.0,2019
51-6000,"Textile, Apparel, and Furnishings Workers",569260.0,26370.0,28660.0,2019
51-6010,Laundry and Dry-Cleaning Workers,209330.0,24220.0,25420.0,2019
51-6011,Laundry and Dry-Cleaning Workers,209330.0,24220.0,25420.0,2019
51-6020,"Pressers, Textile, Garment, and Related Materials",38070.0,24190.0,24820.0,2019
51-6021,"Pressers, Textile, Garment, and Related Materials",38070.0,24190.0,24820.0,2019
51-6030,Sewing Machine Operators,133410.0,26420.0,28000.0,2019
51-6031,Sewing Machine Operators,133410.0,26420.0,28000.0,2019
51-6040,Shoe and Leather Workers,13780.0,29830.0,30570.0,2019
51-6041,Shoe and Leather Workers and Repairers,8760.0,29560.0,30580.0,2019
51-6042,Shoe Machine Operators and Tenders,5020.0,30570.0,30540.0,2019
51-6050,"Tailors, Dressmakers, and Sewers",28880.0,31230.0,33950.0,2019
51-6051,"Sewers, Hand",4770.0,29950.0,31020.0,2019
51-6052,"Tailors, Dressmakers, and Custom Sewers",24110.0,31520.0,34530.0,2019
51-6060,"Textile Machine Setters, Operators, and Tenders",74220.0,29640.0,30720.0,2019
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,8690.0,29460.0,30810.0,2019
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",13210.0,28730.0,29660.0,2019
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",21130.0,29980.0,31300.0,2019
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",31190.0,29790.0,30740.0,2019
51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",71570.0,33830.0,36750.0,2019
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",18230.0,36110.0,37760.0,2019
51-6092,Fabric and Apparel Patternmakers,5870.0,45070.0,52740.0,2019
51-6093,Upholsterers,29420.0,35130.0,36640.0,2019
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",18060.0,27970.0,30710.0,2019
51-7000,Woodworkers,253080.0,32760.0,34660.0,2019
51-7010,Cabinetmakers and Bench Carpenters,99400.0,35790.0,37620.0,2019
51-7011,Cabinetmakers and Bench Carpenters,99400.0,35790.0,37620.0,2019
51-7020,Furniture Finishers,16220.0,32480.0,34350.0,2019
51-7021,Furniture Finishers,16220.0,32480.0,34350.0,2019
51-7030,"Model Makers and Patternmakers, Wood",1190.0,61130.0,59270.0,2019
51-7031,"Model Makers, Wood",810.0,59260.0,57320.0,2019
51-7032,"Patternmakers, Wood",370.0,64880.0,63490.0,2019
51-7040,"Woodworking Machine Setters, Operators, and Tenders",129580.0,30760.0,32170.0,2019
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",50730.0,30410.0,32150.0,2019
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",78850.0,30990.0,32180.0,2019
51-7090,Miscellaneous Woodworkers,6700.0,33110.0,35270.0,2019
51-7099,"Woodworkers, All Other",6700.0,33110.0,35270.0,2019
51-8000,Plant and System Operators,302270.0,60330.0,63230.0,2019
51-8010,"Power Plant Operators, Distributors, and Dispatchers",49440.0,85950.0,83660.0,2019
51-8011,Nuclear Power Reactor Operators,5050.0,100530.0,100990.0,2019
51-8012,Power Distributors and Dispatchers,10770.0,90700.0,88910.0,2019
51-8013,Power Plant Operators,33620.0,81990.0,79370.0,2019
51-8020,Stationary Engineers and Boiler Operators,32520.0,62150.0,65970.0,2019
51-8021,Stationary Engineers and Boiler Operators,32520.0,62150.0,65970.0,2019
51-8030,Water and Wastewater Treatment Plant and System Operators,123730.0,47760.0,50490.0,2019
51-8031,Water and Wastewater Treatment Plant and System Operators,123730.0,47760.0,50490.0,2019
51-8090,Miscellaneous Plant and System Operators,96580.0,67890.0,68170.0,2019
51-8091,Chemical Plant and System Operators,28840.0,62550.0,62710.0,2019
51-8092,Gas Plant Operators,14410.0,70710.0,71050.0,2019
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",40370.0,74180.0,73830.0,2019
51-8099,"Plant and System Operators, All Other",12950.0,58390.0,59500.0,2019
51-9000,Other Production Occupations,2669650.0,35580.0,38770.0,2019
51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",138290.0,46220.0,49250.0,2019
51-9011,Chemical Equipment Operators and Tenders,87120.0,49130.0,51540.0,2019
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51160.0,41330.0,45370.0,2019
51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",187870.0,36640.0,38740.0,2019
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",33360.0,37560.0,39270.0,2019
51-9022,"Grinding and Polishing Workers, Hand",29170.0,30600.0,33060.0,2019
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",125340.0,37780.0,39920.0,2019
51-9030,Cutting Workers,67620.0,34810.0,36120.0,2019
51-9031,"Cutters and Trimmers, Hand",9670.0,30200.0,32340.0,2019
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",57960.0,35600.0,36750.0,2019
51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",71850.0,35480.0,37240.0,2019
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",71850.0,35480.0,37240.0,2019
51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",18970.0,40090.0,41350.0,2019
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",18970.0,40090.0,41350.0,2019
51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",576950.0,39140.0,43000.0,2019
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",576950.0,39140.0,43000.0,2019
51-9070,Jewelers and Precious Stone and Metal Workers,23590.0,40870.0,45950.0,2019
51-9071,Jewelers and Precious Stone and Metal Workers,23590.0,40870.0,45950.0,2019
51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,77730.0,37370.0,40730.0,2019
51-9081,Dental Laboratory Technicians,34460.0,41340.0,44330.0,2019
51-9082,Medical Appliance Technicians,14130.0,40690.0,44200.0,2019
51-9083,Ophthalmic Laboratory Technicians,29150.0,32620.0,34800.0,2019
51-9110,Packaging and Filling Machine Operators and Tenders,390540.0,30990.0,33590.0,2019
51-9111,Packaging and Filling Machine Operators and Tenders,390540.0,30990.0,33590.0,2019
51-9120,Painting Workers,158780.0,37770.0,40820.0,2019
51-9123,"Painting, Coating, and Decorating Workers",12430.0,32950.0,35600.0,2019
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",146350.0,38150.0,41260.0,2019
51-9140,Semiconductor Processing Technicians,27680.0,38060.0,41950.0,2019
51-9141,Semiconductor Processing Technicians,27680.0,38060.0,41950.0,2019
51-9150,Photographic Process Workers and Processing Machine Operators,11940.0,32280.0,36890.0,2019
51-9151,Photographic Process Workers and Processing Machine Operators,11940.0,32280.0,36890.0,2019
51-9160,Computer Numerically Controlled Tool Operators and Programmers,177270.0,43010.0,45560.0,2019
51-9161,Computer Numerically Controlled Tool Operators,151700.0,41200.0,43170.0,2019
51-9162,Computer Numerically Controlled Tool Programmers,25570.0,56450.0,59730.0,2019
51-9190,Miscellaneous Production Workers,740570.0,31070.0,33980.0,2019
51-9191,Adhesive Bonding Machine Operators and Tenders,13890.0,34340.0,36010.0,2019
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",16410.0,31850.0,34230.0,2019
51-9193,Cooling and Freezing Equipment Operators and Tenders,8740.0,35290.0,37010.0,2019
51-9194,Etchers and Engravers,10310.0,30620.0,33770.0,2019
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",44890.0,34030.0,36000.0,2019
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",100290.0,39210.0,40980.0,2019
51-9197,Tire Builders,20790.0,46010.0,45010.0,2019
51-9198,Helpers--Production Workers,303030.0,29100.0,30540.0,2019
51-9199,"Production Workers, All Other",222230.0,29800.0,33830.0,2019
53-0000,Transportation and Material Moving Occupations,12532030.0,32440.0,37920.0,2019
53-1000,Supervisors of Transportation and Material Moving Workers,464890.0,55040.0,57850.0,2019
53-1040,First-Line Supervisors of Transportation and Material Moving Workers,464890.0,55040.0,57850.0,2019
53-1041,Aircraft Cargo Handling Supervisors,9500.0,53850.0,57960.0,2019
53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",455390.0,55060.0,57840.0,2019
53-2000,Air Transportation Workers,275960.0,75760.0,104130.0,2019
53-2010,Aircraft Pilots and Flight Engineers,122350.0,121430.0,152610.0,2019
53-2011,"Airline Pilots, Copilots, and Flight Engineers",84520.0,147220.0,174870.0,2019
53-2012,Commercial Pilots,37830.0,86080.0,102870.0,2019
53-2020,Air Traffic Controllers and Airfield Operations Specialists,32780.0,93190.0,99760.0,2019
53-2021,Air Traffic Controllers,22090.0,122990.0,120140.0,2019
53-2022,Airfield Operations Specialists,10680.0,52650.0,57620.0,2019
53-2030,Flight Attendants,120840.0,56640.0,56230.0,2019
53-2031,Flight Attendants,120840.0,56640.0,56230.0,2019
53-3000,Motor Vehicle Operators,4174700.0,38550.0,40710.0,2019
53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",14740.0,25890.0,29600.0,2019
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",14740.0,25890.0,29600.0,2019
53-3030,Driver/Sales Workers and Truck Drivers,3223840.0,40310.0,42170.0,2019
53-3031,Driver/Sales Workers,444660.0,25860.0,30230.0,2019
53-3032,Heavy and Tractor-Trailer Truck Drivers,1856130.0,45260.0,46850.0,2019
53-3033,Light Truck Drivers,923050.0,34730.0,38520.0,2019
53-3050,Passenger Vehicle Drivers,879540.0,33300.0,35790.0,2019
53-3052,"Bus Drivers, Transit and Intercity",179510.0,43030.0,45830.0,2019
53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",700030.0,31340.0,33210.0,2019
53-3090,Miscellaneous Motor Vehicle Operators,56590.0,32910.0,37300.0,2019
53-3099,"Motor Vehicle Operators, All Other",56590.0,32910.0,37300.0,2019
53-4000,Rail Transportation Workers,111090.0,64890.0,67240.0,2019
53-4010,Locomotive Engineers and Operators,40920.0,65040.0,69080.0,2019
53-4011,Locomotive Engineers,35520.0,67090.0,71570.0,2019
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",5400.0,49330.0,52690.0,2019
53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",11080.0,60260.0,62380.0,2019
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",11080.0,60260.0,62380.0,2019
53-4030,Railroad Conductors and Yardmasters,45710.0,65990.0,68350.0,2019
53-4031,Railroad Conductors and Yardmasters,45710.0,65990.0,68350.0,2019
53-4040,Subway and Streetcar Operators,10730.0,67880.0,63770.0,2019
53-4041,Subway and Streetcar Operators,10730.0,67880.0,63770.0,2019
53-4090,Miscellaneous Rail Transportation Workers,2650.0,51600.0,54170.0,2019
53-4099,"Rail Transportation Workers, All Other",2650.0,51600.0,54170.0,2019
53-5000,Water Transportation Workers,75180.0,57330.0,71240.0,2019
53-5010,Sailors and Marine Oilers,31290.0,43480.0,53250.0,2019
53-5011,Sailors and Marine Oilers,31290.0,43480.0,53250.0,2019
53-5020,Ship and Boat Captains and Operators,35480.0,69890.0,85130.0,2019
53-5021,"Captains, Mates, and Pilots of Water Vessels",33370.0,72340.0,87420.0,2019
53-5022,Motorboat Operators,2120.0,48260.0,49030.0,2019
53-5030,Ship Engineers,8410.0,74610.0,79540.0,2019
53-5031,Ship Engineers,8410.0,74610.0,79540.0,2019
53-6000,Other Transportation Workers,368840.0,26770.0,33240.0,2019
53-6010,Bridge and Lock Tenders,3150.0,50110.0,47880.0,2019
53-6011,Bridge and Lock Tenders,3150.0,50110.0,47880.0,2019
53-6020,Parking Attendants,147390.0,25140.0,26450.0,2019
53-6021,Parking Attendants,147390.0,25140.0,26450.0,2019
53-6031,Automotive and Watercraft Service Attendants,117670.0,25200.0,26860.0,2019
53-6040,Traffic Technicians,7470.0,47480.0,52590.0,2019
53-6041,Traffic Technicians,7470.0,47480.0,52590.0,2019
53-6050,Transportation Inspectors,30020.0,75820.0,77530.0,2019
53-6051,Transportation Inspectors,30020.0,75820.0,77530.0,2019
53-6060,Passenger Attendants,28200.0,26570.0,29420.0,2019
53-6061,Passenger Attendants,28200.0,26570.0,29420.0,2019
53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",34940.0,37000.0,42940.0,2019
53-7000,Material Moving Workers,7061370.0,29060.0,31790.0,2019
53-7010,Conveyor Operators and Tenders,24050.0,34660.0,36150.0,2019
53-7011,Conveyor Operators and Tenders,24050.0,34660.0,36150.0,2019
53-7020,Crane and Tower Operators,45480.0,56690.0,60530.0,2019
53-7021,Crane and Tower Operators,45480.0,56690.0,60530.0,2019
53-7030,Dredge Operators,1550.0,47040.0,51340.0,2019
53-7031,Dredge Operators,1550.0,47040.0,51340.0,2019
53-7040,Hoist and Winch Operators,4800.0,59720.0,62690.0,2019
53-7041,Hoist and Winch Operators,4800.0,59720.0,62690.0,2019
53-7050,Industrial Truck and Tractor Operators,629270.0,36200.0,37930.0,2019
53-7051,Industrial Truck and Tractor Operators,629270.0,36200.0,37930.0,2019
53-7060,Laborers and Material Movers,6168600.0,28130.0,30570.0,2019
53-7061,Cleaners of Vehicles and Equipment,382670.0,25800.0,27940.0,2019
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",2953170.0,29510.0,32130.0,2019
53-7063,Machine Feeders and Offbearers,63280.0,31180.0,33010.0,2019
53-7064,"Packers and Packagers, Hand",633640.0,25910.0,27680.0,2019
53-7065,Stockers and Order Fillers,2135850.0,27380.0,29660.0,2019
53-7070,Pumping Station Operators,26420.0,52240.0,53820.0,2019
53-7071,Gas Compressor and Gas Pumping Station Operators,3440.0,66160.0,62710.0,2019
53-7072,"Pump Operators, Except Wellhead Pumpers",10000.0,45040.0,49120.0,2019
53-7073,Wellhead Pumpers,12970.0,55040.0,55080.0,2019
53-7080,Refuse and Recyclable Material Collectors,121330.0,37840.0,41400.0,2019
53-7081,Refuse and Recyclable Material Collectors,121330.0,37840.0,41400.0,2019
53-7120,"Tank Car, Truck, and Ship Loaders",11620.0,42360.0,47580.0,2019
53-7121,"Tank Car, Truck, and Ship Loaders",11620.0,42360.0,47580.0,2019
53-7190,Miscellaneous Material Moving Workers,28240.0,31770.0,36530.0,2019
53-7199,"Material Moving Workers, All Other",28240.0,31770.0,36530.0,2019
